cityName,jobName,salary,areaDistrict,jobDegree,experience
上海,python工程师,"[500, 667]",静安区,本科,"[0, 0]"
上海,Python 开发工程师,"[500, 1000]",杨浦区,本科,"[3.0, 5.0]"
上海,交易结算（python）,"[333, 500]",徐汇区,本科,"[1.0, 3.0]"
上海,Python,"[333, 500]",浦东新区,大专,"[1.0, 3.0]"
上海,Python开发工程师【外企/不加班】,"[600, 667]",浦东新区,本科,"[3.0, 5.0]"
上海,Python,"[367, 533]",闵行区,本科,"[1.0, 3.0]"
上海,高级爬虫工程师,"[667, 1000]",徐汇区,本科,"[3.0, 5.0]"
上海,Python 开发人员,"[333, 500]",浦东新区,本科,"[0, 0]"
上海,python开发工程师,"[300, 467]",闵行区,大专,"[1.0, 3.0]"
上海,python讲师,"[500, 667]",松江区,大专,"[3.0, 5.0]"
上海,python开发工程师,"[367, 733]",闵行区,大专,"[3.0, 5.0]"
上海,Python开发工程师,"[500, 1000]",浦东新区,本科,"[1.0, 3.0]"
上海,python讲师,"[367, 733]",虹口区,本科,"[1.0, 3.0]"
上海,Python,"[1000, 2000]",长宁区,本科,"[0, 0]"
上海,Python开发（AI经验 英文流利）,"[1000, 1333]",浦东新区,本科,"[3.0, 5.0]"
上海,Python web 开发工程师,"[400, 533]",浦东新区,本科,"[3.0, 5.0]"
上海,量化python工程师,"[467, 933]",虹口区,本科,"[1.0, 3.0]"
上海,python开发,"[567, 833]",长宁区,本科,"[3.0, 5.0]"
上海,Python工程师,"[500, 767]",徐汇区,本科,"[3.0, 5.0]"
上海,高级Python开发工程师,"[433, 767]",浦东新区,本科,"[3.0, 5.0]"
上海,Python工程师（大数据方向）,"[600, 933]",浦东新区,本科,"[5.0, 10.0]"
上海,Python開發工程師,"[333, 500]",松江区,本科,"[1.0, 3.0]"
上海,python开发工程师,"[400, 600]",闵行区,本科,"[3.0, 5.0]"
上海,Python Web高级开发工程师（全职或兼职）,"[333, 400]",浦东新区,本科,"[1.0, 3.0]"
上海,python软件工程师,"[333, 500]",普陀区,本科,"[3.0, 5.0]"
上海,Python,"[400, 800]",徐汇区,本科,"[1.0, 3.0]"
上海,Python开发工程师,"[467, 667]",浦东新区,大专,"[3.0, 5.0]"
上海,Python研发工程师,"[400, 667]",闵行区,大专,"[0, 0]"
上海,python工程师,"[267, 400]",长宁区,大专,"[1.0, 3.0]"
上海,Python工程师,"[267, 433]",松江区,本科,"[0, 0]"
上海,python开发工程师,"[367, 600]",浦东新区,大专,"[0, 0]"
上海,Python高级开发工程师,"[400, 533]",浦东新区,本科,"[3.0, 5.0]"
上海,python工具开发,"[833, 1167]",浦东新区,本科,"[1.0, 3.0]"
上海,python工程师,"[267, 433]",黄浦区,本科,"[1.0, 3.0]"
上海,Python开发工程师,"[267, 433]",虹口区,本科,"[1.0, 3.0]"
上海,python开发岗（运维方向）,"[500, 1000]",浦东新区,本科,"[3.0, 5.0]"
上海,Python,"[467, 933]",浦东新区,本科,"[0, 0]"
上海,python后端工程师,"[300, 467]",静安区,本科,"[0, 0]"
上海,python开发工程师,"[333, 367]",杨浦区,本科,"[1.0, 3.0]"
上海,Python数据工程师,"[333, 500]",浦东新区,本科,"[3.0, 5.0]"
上海,Python（应届生）,"[200, 367]",浦东新区,本科,"[0, 0]"
上海,python(上海，自研，16薪，线上面试）,"[500, 1000]",浦东新区,本科,"[1.0, 3.0]"
上海,Python,"[500, 833]",虹口区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[267, 400]",宝山区,大专,"[1.0, 3.0]"
上海,python开发工程师,"[667, 1333]",浦东新区,本科,"[0, 0]"
上海,高级python开发工程师,"[467, 500]",静安区,硕士,"[3.0, 5.0]"
上海,python讲师,"[333, 500]",徐汇区,本科,"[1.0, 3.0]"
上海,Python,"[500, 533]",徐汇区,本科,"[0, 0]"
上海,Python 开发工程师,"[500, 833]",徐汇区,本科,"[1.0, 3.0]"
上海,数字化工程师（Python方向）,"[233, 400]",浦东新区,本科,"[0, 1.0]"
上海,python软件工程师,"[833, 1667]",浦东新区,硕士,"[1.0, 3.0]"
上海,中级python开发工程师,"[333, 500]",嘉定区,大专,"[1.0, 3.0]"
上海,初级Python开发工程师,"[400, 533]",杨浦区,本科,"[1.0, 3.0]"
上海,python运维,"[233, 300]",闵行区,本科,"[3.0, 5.0]"
上海,python开发工程师,"[400, 500]",普陀区,本科,"[3.0, 5.0]"
上海,全栈工程师（Python）,"[367, 600]",浦东新区,本科,"[5.0, 10.0]"
上海,python,"[667, 1000]",虹口区,本科,"[3.0, 5.0]"
上海,python开发分析,"[567, 667]",长宁区,本科,"[3.0, 5.0]"
上海,高级python研发工程师,"[500, 767]",闵行区,本科,"[5.0, 10.0]"
上海,Python,"[500, 1000]",浦东新区,本科,"[0, 0]"
上海,软件工程师（python),"[300, 467]",嘉定区,本科,"[1.0, 3.0]"
上海,中级python开发工程师,"[433, 533]",黄浦区,本科,"[1.0, 3.0]"
上海,Python工程师,"[500, 667]",徐汇区,本科,"[1.0, 3.0]"
上海,python开发工程师,"[367, 733]",闵行区,本科,"[1.0, 3.0]"
上海,python开发工程师,"[500, 667]",浦东新区,大专,"[3.0, 5.0]"
上海,Python Engineer,"[833, 1000]",浦东新区,本科,"[3.0, 5.0]"
上海,python开发工程师,"[500, 1000]",闵行区,本科,"[3.0, 5.0]"
上海,python全栈工程师,"[233, 400]",嘉定区,大专,"[1.0, 3.0]"
上海,python开发（全本学信）,"[333, 500]",虹口区,本科,"[0, 0]"
上海,Python开发工程师,"[300, 467]",浦东新区,本科,"[1.0, 3.0]"
上海,Python开发工程师,"[333, 500]",浦东新区,本科,"[1.0, 3.0]"
上海,Python后端开发工程师,"[567, 833]",长宁区,本科,"[3.0, 5.0]"
上海,python开发工程师,"[667, 1333]",徐汇区,本科,"[1.0, 3.0]"
上海,软件开发工程师（Python/Java/JS/C）,"[667, 1333]",浦东新区,本科,"[0, 0]"
上海,Python高级工程师,"[400, 600]",普陀区,本科,"[3.0, 5.0]"
上海,策略开发工程师 python,"[833, 1167]",徐汇区,本科,"[3.0, 5.0]"
上海,python高级开发工程师,"[667, 1167]",浦东新区,本科,"[5.0, 10.0]"
上海,人工智能Python讲师（全职兼职都可）,"[500, 1000]",浦东新区,本科,"[3.0, 5.0]"
上海,中高级python开发工程师,"[400, 500]",黄浦区,本科,"[3.0, 5.0]"
上海,高级python工程师,"[400, 500]",静安区,本科,"[3.0, 5.0]"
上海,python软件工程师,"[500, 933]",杨浦区,本科,"[0, 0]"
上海,python开发工程师,"[300, 333]",闵行区,本科,"[1.0, 3.0]"
上海,python开发工程师,"[433, 500]",黄浦区,大专,"[1.0, 3.0]"
上海,Python开发工程师,"[333, 500]",闵行区,本科,"[1.0, 3.0]"
上海,后端开发工程师python,"[733, 1167]",徐汇区,本科,"[5.0, 10.0]"
上海,python开发工程师,"[367, 500]",长宁区,大专,"[3.0, 5.0]"
上海,Python工程师,"[367, 667]",杨浦区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[333, 500]",浦东新区,大专,"[1.0, 3.0]"
上海,python开发,"[833, 1333]",徐汇区,本科,"[1.0, 3.0]"
上海,Python程序工程师,"[400, 633]",浦东新区,本科,"[1.0, 3.0]"
上海,Python开发,"[500, 600]",浦东新区,大专,"[5.0, 10.0]"
上海,Python开发工程师 ,"[500, 900]",闵行区,本科,"[0, 0]"
上海,Python 开发工程师（观测云）,"[433, 667]",浦东新区,本科,"[1.0, 3.0]"
上海,python开发工程师,"[400, 500]",徐汇区,本科,"[1.0, 3.0]"
上海,中高级python开发工程师,"[400, 567]",闵行区,本科,"[3.0, 5.0]"
上海,python工程师,"[333, 400]",静安区,本科,"[1.0, 3.0]"
上海,Python Web高级工程师,"[667, 1000]",长宁区,本科,"[3.0, 5.0]"
上海,python后端开发,"[500, 833]",浦东新区,本科,"[3.0, 5.0]"
上海,python开发,"[600, 733]",虹口区,本科,"[5.0, 10.0]"
上海,python开发工程师,"[500, 1000]",浦东新区,本科,"[1.0, 3.0]"
上海,Python开发工程师(数据处理开发方向),"[400, 667]",浦东新区,本科,"[3.0, 5.0]"
上海,python后端/算法部署,"[667, 833]",徐汇区,硕士,"[1.0, 3.0]"
上海,python开发工程师,"[400, 600]",浦东新区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[367, 733]",浦东新区,本科,"[1.0, 3.0]"
上海,python工程师,"[500, 833]",长宁区,本科,"[3.0, 5.0]"
上海,python开发工程师,"[500, 833]",徐汇区,本科,"[1.0, 3.0]"
上海,python开发,"[400, 600]",浦东新区,本科,"[1.0, 3.0]"
上海,Python开发工程师,"[333, 500]",徐汇区,本科,"[1.0, 3.0]"
上海,python,"[600, 1000]",浦东新区,本科,"[3.0, 5.0]"
上海,Python 开发工程师,"[500, 767]",浦东新区,本科,"[3.0, 5.0]"
上海,python量化开发工程师,"[867, 1167]",普陀区,本科,"[1.0, 3.0]"
上海,高级Python开发工程师,"[1000, 1167]",虹口区,硕士,"[1.0, 3.0]"
上海,Python 开发工程师 (AI 应用),"[367, 600]",徐汇区,本科,"[0, 0]"
上海,python高级开发工程师,"[500, 833]",普陀区,本科,"[0, 0]"
上海,python开发-百度,"[500, 567]",浦东新区,大专,"[3.0, 5.0]"
上海,python开发工程师,"[1000, 2000]",浦东新区,本科,"[0, 0]"
上海,python开发工程师,"[600, 733]",徐汇区,本科,"[3.0, 5.0]"
上海,Python RPA开发实施工程师,"[500, 533]",闵行区,本科,"[0, 0]"
上海,Python开发工程师,"[333, 500]",宝山区,本科,"[1.0, 3.0]"
上海,python开发工程师,"[500, 667]",闵行区,本科,"[3.0, 5.0]"
上海,Python开发,"[500, 667]",浦东新区,本科,"[3.0, 5.0]"
上海,Python后端开发工程师,"[500, 567]",浦东新区,本科,"[3.0, 5.0]"
上海,python开发工程师,"[367, 500]",闵行区,本科,"[1.0, 3.0]"
上海,Python,"[333, 500]",虹口区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[533, 767]",徐汇区,本科,"[1.0, 3.0]"
上海,后端开发Python,"[1333, 2167]",静安区,本科,"[3.0, 5.0]"
上海,中级python开发工程师,"[500, 1000]",普陀区,本科,"[3.0, 5.0]"
上海,python工程师,"[367, 667]",闵行区,本科,"[1.0, 3.0]"
上海,python自动化,"[567, 600]",浦东新区,本科,"[5.0, 10.0]"
上海,python开发工程师,"[300, 467]",浦东新区,本科,"[0, 0]"
上海,python开发工程师,"[433, 467]",徐汇区,本科,"[3.0, 5.0]"
上海,Python 后端开发工程师,"[367, 500]",徐汇区,本科,"[5.0, 10.0]"
上海,python开发,"[367, 433]",浦东新区,本科,"[1.0, 3.0]"
上海,python建模工程师,"[367, 667]",徐汇区,本科,"[3.0, 5.0]"
上海,python开发工程师,"[467, 933]",浦东新区,本科,"[1.0, 3.0]"
上海,Python量化开发工程师,"[667, 1333]",黄浦区,本科,"[1.0, 3.0]"
上海,Python测试开发工程师,"[500, 533]",徐汇区,大专,"[1.0, 3.0]"
上海,Python开发工程师,"[433, 833]",浦东新区,硕士,"[3.0, 5.0]"
上海,Python工程师,"[233, 400]",浦东新区,本科,"[1.0, 3.0]"
上海,Python开发工程师,"[333, 500]",黄浦区,大专,"[0, 0]"
上海,python工程师（公司自招）,"[400, 667]",浦东新区,本科,"[3.0, 5.0]"
上海,python开发,"[500, 567]",徐汇区,本科,"[3.0, 5.0]"
上海,高级python开发工程师,"[500, 833]",闵行区,本科,"[1.0, 3.0]"
上海,python开发,"[267, 400]",宝山区,本科,"[0, 0]"
上海,python后端,"[333, 400]",虹口区,本科,"[1.0, 3.0]"
上海,python开发工程师,"[667, 1333]",徐汇区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[400, 500]",闵行区,本科,"[3.0, 5.0]"
上海,python开发工程师,"[400, 500]",虹口区,本科,"[1.0, 3.0]"
上海,python工程师(A01826),"[500, 767]",长宁区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[467, 933]",浦东新区,本科,"[3.0, 5.0]"
上海,python量化开发工程师,"[500, 1000]",杨浦区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[33, 67]",浦东新区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[433, 600]",闵行区,本科,"[1.0, 3.0]"
上海,Python,"[833, 1167]",徐汇区,本科,"[3.0, 5.0]"
上海,Python开发工程师,"[367, 500]",闵行区,本科,"[0, 0]"
深圳,"来前后端全类目包括不限Python,Java,C,爬虫","[5400, 6000]",罗湖区,学历不限,"[0, 0]"
深圳,Python/爬虫数据（全/兼职）,"[333, 500]",龙岗区,大专,"[1.0, 3.0]"
深圳,业余兼职，在家办公，python兼职,"[420, 480]",龙华区,学历不限,"[0, 0]"
深圳,python爬虫工程师（兼职）,"[167, 333]",福田区,学历不限,"[0, 0]"
深圳,Python,"[2400, 4200]",南山区,学历不限,"[0, 0]"
深圳,Python,"[667, 833]",龙华区,学历不限,"[0, 0]"
深圳,高级python爬虫工程师,"[433, 567]",龙岗区,本科,"[3.0, 5.0]"
深圳,Python爬虫大数据工程师,"[167, 200]",龙华区,大专,"[0, 0]"
深圳,python爬虫,"[433, 800]",龙岗区,本科,"[3.0, 5.0]"
深圳,Python,"[200, 233]",龙华区,学历不限,"[0, 0]"
深圳,python,"[840, 900]",宝安区,大专,"[1.0, 3.0]"
深圳,Python开发中级 双休 全额公积金,"[333, 500]",龙岗区,本科,"[1.0, 3.0]"
深圳,Python数据爬虫工程师,"[433, 667]",南山区,本科,"[3.0, 5.0]"
深圳,大数据爬虫工程师,"[267, 333]",宝安区,大专,"[0, 1.0]"
深圳,python爬虫工程师,"[400, 667]",南山区,学历不限,"[5.0, 10.0]"
深圳,【可兼职】高级python爬虫工程师,"[500, 1000]",龙岗区,学历不限,"[3.0, 5.0]"
深圳,Python开发工程师（区块链项目）,"[233, 400]",宝安区,学历不限,"[0, 0]"
深圳,python爬虫开发工程师,"[500, 833]",南山区,大专,"[3.0, 5.0]"
深圳,python爬虫工程师,"[267, 433]",宝安区,学历不限,"[3.0, 5.0]"
深圳,Python,"[167, 333]",龙岗区,大专,"[0, 0]"
深圳,高级python爬虫工程师,"[267, 400]",宝安区,大专,"[5.0, 10.0]"
深圳,高级python爬虫工程师,"[840, 1440]",龙岗区,学历不限,"[0, 0]"
深圳,python,"[167, 500]",宝安区,学历不限,"[5.0, 10.0]"
深圳,python爬虫方向,"[500, 633]",光明区,大专,"[3.0, 5.0]"
深圳,高级python爬虫工程师,"[667, 1000]",宝安区,本科,"[3.0, 5.0]"
深圳,Python,"[5400, 6000]",南山区,大专,"[0, 0]"
深圳,python开发,"[100, 200]",南山区,大专,"[0, 0]"
深圳,区块链Python爬虫,"[833, 1333]",福田区,本科,"[5.0, 10.0]"
深圳,python爬虫开发工程师,"[333, 500]",南山区,本科,"[1.0, 3.0]"
深圳,深圳：python技术员,"[200, 367]",龙华区,大专,"[1.0, 3.0]"
深圳,python爬虫工程师（双休）,"[533, 800]",龙岗区,本科,"[3.0, 5.0]"
深圳,Python,"[267, 433]",龙岗区,本科,"[0, 0]"
深圳,高级Python工程师,"[600, 800]",南山区,本科,"[5.0, 10.0]"
深圳,Python,"[60, 780]",福田区,本科,"[3.0, 5.0]"
深圳,Python,"[200, 367]",宝安区,学历不限,"[0, 1.0]"
深圳,python后端开发工程师,"[167, 200]",宝安区,大专,"[0, 1.0]"
深圳,Python爬虫工程师,"[667, 1000]",南山区,本科,"[3.0, 5.0]"
深圳,python分析师,"[600, 633]",龙华区,本科,"[1.0, 3.0]"
深圳,Python爬虫工程师,"[333, 500]",宝安区,本科,"[1.0, 3.0]"
深圳,python程序员,"[200, 367]",南山区,本科,"[0, 0]"
深圳,高级爬虫开发工程师,"[433, 833]",南山区,大专,"[3.0, 5.0]"
深圳,python开发（金融行业+稳定）,"[533, 600]",南山区,大专,"[3.0, 5.0]"
深圳,python开发工程师/爬虫工程师,"[400, 600]",宝安区,本科,"[3.0, 5.0]"
深圳,爬虫工程师,"[433, 567]",龙华区,本科,"[3.0, 5.0]"
深圳,python 初级工程师（可接受实习生）,"[200, 367]",龙华区,本科,"[0, 0]"
深圳,python讲师,"[500, 1000]",罗湖区,学历不限,"[0, 0]"
深圳,python/java/c开发,"[500, 1000]",龙岗区,本科,"[0, 0]"
深圳,爬虫工程师,"[667, 1000]",龙华区,本科,"[5.0, 10.0]"
深圳,Python,"[233, 400]",南山区,学历不限,"[3.0, 5.0]"
深圳,python工程师,"[167, 233]",宝安区,学历不限,"[0, 0]"
深圳,Python编程老师,"[333, 500]",福田区,本科,"[1.0, 3.0]"
深圳,爬虫工程师,"[400, 667]",龙岗区,本科,"[1.0, 3.0]"
深圳,python MySQL工程师,"[100, 233]",龙岗区,本科,"[0, 0]"
深圳,python工程师（RPA+AI）,"[600, 933]",罗湖区,本科,"[5.0, 10.0]"
深圳,python高级开发工程师,"[367, 667]",龙华区,本科,"[5.0, 10.0]"
深圳,Python,"[500, 533]",龙岗区,学历不限,"[1.0, 3.0]"
深圳,python 工程师,"[600, 720]",龙华区,本科,"[3.0, 5.0]"
深圳,python讲师,"[233, 367]",宝安区,大专,"[1.0, 3.0]"
深圳,python开发,"[167, 233]",宝安区,学历不限,"[0, 0]"
深圳,中级python开发工程师,"[467, 567]",龙岗区,大专,"[3.0, 5.0]"
深圳,python开发工程师,"[333, 400]",龙岗区,学历不限,"[0, 1.0]"
深圳,python后端开发（web),"[333, 500]",龙华区,本科,"[1.0, 3.0]"
深圳,爬虫工程师（自研项目）,"[333, 500]",南山区,本科,"[1.0, 3.0]"
深圳,python开发工程师,"[333, 467]",龙岗区,大专,"[3.0, 5.0]"
深圳,python开发工程师（双休）,"[500, 667]",罗湖区,本科,"[5.0, 10.0]"
深圳,python开发工程师,"[433, 567]",宝安区,大专,"[3.0, 5.0]"
深圳,Python 全栈工程师,"[667, 1000]",福田区,本科,"[0, 0]"
深圳,python后端开发,"[667, 1333]",龙岗区,本科,"[1.0, 3.0]"
深圳,Python（线上面试+双休）,"[367, 533]",福田区,本科,"[1.0, 3.0]"
深圳,Python爬虫工程师,"[233, 400]",南山区,本科,"[1.0, 3.0]"
深圳,python后端开发工程师（双休）,"[233, 300]",龙岗区,大专,"[0, 0]"
深圳,爬虫工程师,"[500, 667]",福田区,本科,"[3.0, 5.0]"
深圳,Python,"[333, 500]",福田区,学历不限,"[0, 0]"
深圳,python开发,"[467, 667]",罗湖区,学历不限,"[1.0, 3.0]"
深圳,python开发,"[467, 567]",福田区,大专,"[3.0, 5.0]"
深圳,急招Python工程师,"[400, 600]",龙岗区,大专,"[3.0, 5.0]"
深圳,python高级开发工程师,"[400, 433]",龙华区,大专,"[3.0, 5.0]"
深圳,python开发+双休+线上面试+流程快速,"[367, 667]",龙岗区,本科,"[3.0, 5.0]"
深圳,python开发工程师,"[200, 267]",龙岗区,大专,"[1.0, 3.0]"
深圳,Python开发（双休+平安项目）,"[467, 500]",南山区,大专,"[3.0, 5.0]"
深圳,python工程师,"[400, 767]",南山区,大专,"[3.0, 5.0]"
深圳,Python工程师（全栈）,"[367, 533]",福田区,大专,"[3.0, 5.0]"
深圳,Python,"[400, 667]",南山区,大专,"[3.0, 5.0]"
深圳,python后端开发工程师,"[500, 833]",南山区,大专,"[3.0, 5.0]"
深圳,python,"[400, 500]",南山区,大专,"[3.0, 5.0]"
深圳,python,"[400, 800]",南山区,本科,"[3.0, 5.0]"
深圳,python,"[267, 433]",宝安区,大专,"[1.0, 3.0]"
深圳,Python开发工程师,"[167, 333]",福田区,中专/中技,"[0, 1.0]"
深圳,python全栈工程师,"[267, 433]",罗湖区,大专,"[1.0, 3.0]"
深圳,Python客户端开发工程师,"[400, 733]",南山区,本科,"[5.0, 10.0]"
深圳,python高级开发工程师,"[500, 667]",罗湖区,大专,"[1.0, 3.0]"
深圳,Python工程师（技术支持岗）,"[200, 367]",龙华区,本科,"[1.0, 3.0]"
深圳,Python,"[667, 1333]",南山区,大专,"[3.0, 5.0]"
深圳,python开发工程师,"[333, 500]",龙岗区,学历不限,"[1.0, 3.0]"
深圳,python高级工程师,"[167, 233]",福田区,大专,"[1.0, 3.0]"
深圳,python后端开发,"[333, 500]",南山区,本科,"[3.0, 5.0]"
深圳,Python(QT)工程师,"[433, 600]",龙华区,大专,"[3.0, 5.0]"
深圳,python工程师,"[500, 833]",南山区,大专,"[3.0, 5.0]"
深圳,Python AI开发工程师,"[400, 667]",南山区,本科,"[0, 0]"
深圳,python软件工程师,"[500, 667]",龙华区,大专,"[1.0, 3.0]"
深圳,python,"[467, 933]",龙岗区,本科,"[0, 0]"
深圳,Python,"[500, 667]",南山区,本科,"[1.0, 3.0]"
深圳,python开发,"[333, 500]",龙华区,大专,"[3.0, 5.0]"
深圳,Python web开发工程师,"[333, 433]",罗湖区,本科,"[0, 1.0]"
深圳,python数据开发工程师,"[367, 667]",福田区,本科,"[1.0, 3.0]"
深圳,Python和Web工程师,"[200, 267]",盐田区,学历不限,"[0, 0]"
深圳,python开发（证券行业）,"[600, 667]",福田区,本科,"[3.0, 5.0]"
深圳,python开发工程师，接受应届,"[500, 1000]",龙岗区,本科,"[0, 0]"
深圳,python   线上面试 急招 面试简单,"[333, 433]",南山区,大专,"[3.0, 5.0]"
深圳,Python讲师 （少儿编程培训机构）,"[233, 333]",龙华区,本科,"[1.0, 3.0]"
深圳,python,"[833, 1667]",南山区,本科,"[3.0, 5.0]"
深圳,招聘Python老师,"[167, 300]",宝安区,大专,"[1.0, 3.0]"
深圳,python后端开发工程师,"[500, 1000]",南山区,本科,"[0, 0]"
深圳,Python高级开发工程师,"[567, 833]",宝安区,大专,"[3.0, 5.0]"
深圳,Python开发工程师,"[567, 833]",南山区,学历不限,"[3.0, 5.0]"
深圳,Python开发工程师 （Base 深圳）,"[400, 600]",龙岗区,本科,"[1.0, 3.0]"
深圳,Python 软件开,"[333, 500]",南山区,本科,"[5.0, 10.0]"
深圳,Python技术员,"[267, 333]",福田区,本科,"[0, 0]"
深圳,python,"[367, 600]",福田区,大专,"[3.0, 5.0]"
深圳,python后端开发,"[500, 567]",福田区,本科,"[3.0, 5.0]"
深圳,Python量化工程师,"[433, 667]",宝安区,大专,"[3.0, 5.0]"
深圳,Python开发,"[267, 433]",龙岗区,大专,"[1.0, 3.0]"
深圳,Python,"[200, 233]",南山区,本科,"[0, 0]"
深圳,Python少儿编程老师,"[333, 500]",宝安区,本科,"[1.0, 3.0]"
深圳,高级python开发工程师,"[333, 500]",龙华区,本科,"[5.0, 10.0]"
深圳,Python 开发,"[333, 500]",宝安区,本科,"[1.0, 3.0]"
深圳,Python Django后端工程师-人工智能采购平台,"[667, 1333]",南山区,本科,"[5.0, 10.0]"
深圳,python开发工程师,"[500, 1000]",南山区,学历不限,"[3.0, 5.0]"
深圳,python,"[533, 567]",南山区,本科,"[3.0, 5.0]"
深圳,python开发工程师,"[333, 367]",福田区,本科,"[1.0, 3.0]"
深圳,Python+AI 开发工程师,"[833, 1167]",南山区,本科,"[3.0, 5.0]"
深圳,python研发工程师,"[267, 333]",光明区,大专,"[1.0, 3.0]"
深圳,Python开发工程师,"[400, 667]",南山区,大专,"[1.0, 3.0]"
深圳,python开发工程师,"[500, 667]",南山区,本科,"[5.0, 10.0]"
深圳,python开发工程师,"[333, 500]",南山区,本科,"[1.0, 3.0]"
深圳,Python 开发工程师,"[400, 667]",龙岗区,本科,"[0, 0]"
深圳,python工程师,"[500, 833]",南山区,本科,"[3.0, 5.0]"
深圳,Python高级软件工程师,"[667, 1333]",龙华区,本科,"[3.0, 5.0]"
深圳,python后台开发工程师,"[433, 667]",南山区,大专,"[3.0, 5.0]"
